route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
X90,S2306-SATCo-Weekday-07,4041513-S2306-SATCo-Weekday-07,"Chicopee Big Y via Springfield Plaza",0,428750,X900488,1,1
X90,S2306-SATCo-Weekday-07,4041514-S2306-SATCo-Weekday-07,"Chicopee Big Y via Springfield Plaza",0,428750,X900488,1,1
X90,S2306-SATCo-Weekday-07,4041515-S2306-SATCo-Weekday-07,"E Longmeadow Big Y via Springfield Plaza",1,428750,X900489,1,1
X90,S2306-SATCo-Weekday-07,4041516-S2306-SATCo-Weekday-07,"E Longmeadow Big Y via Springfield Plaza",1,428750,X900489,1,1
X90,S2306-SATCo-Weekday-07,4041517-S2306-SATCo-Weekday-07,"Chicopee Big Y via Springfield Plaza",0,428750,X900488,1,1
X90,S2306-SATCo-Weekday-07,4041518-S2306-SATCo-Weekday-07,"E Longmeadow Big Y via Springfield Plaza",1,428750,X900489,1,1
X90,S2306-SATCo-Weekday-07,4041519-S2306-SATCo-Weekday-07,"State and Federal to Union Station",0,428750,X900495,1,1
X90,S2306-SATCo-Weekday-07,4041520-S2306-SATCo-Weekday-07,"Chicopee Big Y via Grattan",1,428752,X900524,1,1
X90,S2306-SATCo-Weekday-07,4041521-S2306-SATCo-Weekday-07,"Chicopee Big Y via Grattan",1,428752,X900524,1,1
X90,S2306-SATCo-Weekday-07,4041522-S2306-SATCo-Weekday-07,"Holyoke via Montcalm",0,428752,X900501,1,1
X90,S2306-SATCo-Weekday-07,4041523-S2306-SATCo-Weekday-07,"Holyoke via Montcalm",0,428752,X900501,1,1
X90,S2306-SATCo-Weekday-07,4041524-S2306-SATCo-Weekday-07,"Chicopee Big Y via Grattan",1,428787,X900524,1,1
X90,S2306-SATCo-Weekday-07,4041525-S2306-SATCo-Weekday-07,"Chicopee Big Y via Grattan",1,428787,X900524,1,1
X90,S2306-SATCo-Weekday-07,4041526-S2306-SATCo-Weekday-07,"Holyoke via Montcalm",0,428752,X900501,1,1
X90,S2306-SATCo-Weekday-07,4041527-S2306-SATCo-Weekday-07,"Chicopee Big Y via Grattan",1,428752,X900524,1,1
X90,S2306-SATCo-Weekday-07,4041528-S2306-SATCo-Weekday-07,"Holyoke via Montcalm",0,428752,X900501,1,1
X90,S2306-SATCo-Weekday-07,4041529-S2306-SATCo-Weekday-07,"Chicopee Big Y via Grattan",1,428752,X900524,1,1
X90,S2306-SATCo-Weekday-07,4041530-S2306-SATCo-Weekday-07,"Holyoke via Montcalm",0,428752,X900501,1,1
X90,S2306-SATCo-Weekday-07,4041531-S2306-SATCo-Weekday-07,"Chicopee Big Y via Grattan",1,428787,X900524,1,1
X90,S2306-SATCo-Weekday-07,4041532-S2306-SATCo-Weekday-07,"Holyoke via Montcalm",0,428752,X900501,1,1
X90,S2306-SATCo-Weekday-07,4041533-S2306-SATCo-Weekday-07,"Chicopee Big Y via Grattan",1,428752,X900524,1,1
X90,S2306-SATCo-Weekday-07,4041534-S2306-SATCo-Weekday-07,"Holyoke via Montcalm",0,428787,X900501,1,1
X90,S2306-SATCo-Weekday-07,4041535-S2306-SATCo-Weekday-07,"Holyoke via Montcalm",0,428787,X900501,1,1
X90,S2306-SATCo-Weekday-07,4041536-S2306-SATCo-Weekday-07,"Chicopee Big Y via Grattan",1,428787,X900524,1,1
X90,S2306-SATCo-Weekday-07,4041537-S2306-SATCo-Weekday-07,"Holyoke via Montcalm",0,428787,X900501,1,1
X90,S2306-SATCo-Weekday-07,4041538-S2306-SATCo-Weekday-07,"Holyoke via Montcalm",0,428787,X900501,1,1
X90,S2306-SATCo-Weekday-07,4041539-S2306-SATCo-Weekday-07,"Holyoke via Montcalm",0,428787,X900501,1,1
X90,S2306-SATCo-Weekday-07,4041540-S2306-SATCo-Weekday-07,"Chicopee Big Y via Grattan",1,428787,X900524,1,1
X90,S2306-SATCo-Weekday-07,4041541-S2306-SATCo-Weekday-07,"Chicopee Big Y via Grattan",1,428752,X900524,1,1
X90,S2306-SATCo-Weekday-07,4041542-S2306-SATCo-Weekday-07,"Chicopee Big Y via Grattan",1,428787,X900524,1,1
X90,S2306-SATCo-Weekday-07,4041550-S2306-SATCo-Weekday-07,"Holyoke via Montcalm",0,428787,X900501,1,1
R24,S2306-SATCo-Weekday-07,4041552-S2306-SATCo-Weekday-07,"Holyoke Mall via Holyoke Medical Center",1,428738,R240326,1,1
R24,S2306-SATCo-Weekday-07,4041553-S2306-SATCo-Weekday-07,"Holyoke Mall via Holyoke Medical Center",1,428738,R240326,1,1
R24,S2306-SATCo-Weekday-07,4041554-S2306-SATCo-Weekday-07,"Holyoke Transportation Center via Holyoke Train Station",0,428738,R240323,1,1
R24,S2306-SATCo-Weekday-07,4041555-S2306-SATCo-Weekday-07,"Holyoke Mall via Holyoke Medical Center",1,428738,R240326,1,1
R24,S2306-SATCo-Weekday-07,4041556-S2306-SATCo-Weekday-07,"Holyoke Mall via Holyoke Medical Center",1,428738,R240326,1,1
R24,S2306-SATCo-Weekday-07,4041557-S2306-SATCo-Weekday-07,"Holyoke Transportation Center via Holyoke Train Station",0,428738,R240323,1,1
R24,S2306-SATCo-Weekday-07,4041558-S2306-SATCo-Weekday-07,"Holyoke Mall via Holyoke Medical Center",1,428738,R240326,1,1
R24,S2306-SATCo-Weekday-07,4041559-S2306-SATCo-Weekday-07,"Holyoke Transportation Center via Holyoke Train Station",0,428738,R240323,1,1
R24,S2306-SATCo-Weekday-07,4041560-S2306-SATCo-Weekday-07,"Holyoke Transportation Center via Holyoke Train Station",0,428738,R240323,1,1
R24,S2306-SATCo-Weekday-07,4041561-S2306-SATCo-Weekday-07,"Holyoke Mall via Holyoke Medical Center",1,428738,R240326,1,1
R24,S2306-SATCo-Weekday-07,4041562-S2306-SATCo-Weekday-07,"Holyoke Transportation Center via Holyoke Train Station",0,428738,R240323,1,1
R24,S2306-SATCo-Weekday-07,4041563-S2306-SATCo-Weekday-07,"Holyoke Mall via Holyoke Medical Center",1,428738,R240326,1,1
R24,S2306-SATCo-Weekday-07,4041564-S2306-SATCo-Weekday-07,"Holyoke Transportation Center via Holyoke Train Station",0,428738,R240323,1,1
R24,S2306-SATCo-Weekday-07,4041565-S2306-SATCo-Weekday-07,"Holyoke Mall via Holyoke Medical Center",1,428738,R240326,1,1
R24,S2306-SATCo-Weekday-07,4041566-S2306-SATCo-Weekday-07,"Holyoke Transportation Center via Holyoke Train Station",0,428738,R240323,1,1
R24,S2306-SATCo-Weekday-07,4041567-S2306-SATCo-Weekday-07,"Holyoke Mall via Holyoke Medical Center",1,428738,R240326,1,1
R24,S2306-SATCo-Weekday-07,4041568-S2306-SATCo-Weekday-07,"Holyoke Transportation Center via Holyoke Train Station",0,428738,R240323,1,1
R24,S2306-SATCo-Weekday-07,4041569-S2306-SATCo-Weekday-07,"Holyoke Transportation Center via Holyoke Train Station",0,428738,R240323,1,1
B7,S2306-SATCo-Weekday-07,4041570-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428592,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041571-S2306-SATCo-Weekday-07,"Union Station",1,428592,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041572-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428592,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041573-S2306-SATCo-Weekday-07,"Union Station",1,428592,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041574-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428739,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041575-S2306-SATCo-Weekday-07,"Union Station via Independence House",1,428739,B71466,1,1
B7,S2306-SATCo-Weekday-07,4041576-S2306-SATCo-Weekday-07,"Wilbraham Big Y via Independence House",0,428739,B71476,1,1
B7,S2306-SATCo-Weekday-07,4041577-S2306-SATCo-Weekday-07,"Union Station",1,428739,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041578-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428739,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041579-S2306-SATCo-Weekday-07,"Union Station via Independence House",1,428739,B71466,1,1
B7,S2306-SATCo-Weekday-07,4041580-S2306-SATCo-Weekday-07,"Wilbraham Big Y via Independence House",0,428739,B71476,1,1
B7,S2306-SATCo-Weekday-07,4041581-S2306-SATCo-Weekday-07,"Union Station",1,428739,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041582-S2306-SATCo-Weekday-07,"Wilbraham Big Y via Independence House",0,428739,B71476,1,1
B7,S2306-SATCo-Weekday-07,4041583-S2306-SATCo-Weekday-07,"Union Station",1,428739,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041584-S2306-SATCo-Weekday-07,"Wilbraham Big Y via Independence House",0,428739,B71476,1,1
B7,S2306-SATCo-Weekday-07,4041585-S2306-SATCo-Weekday-07,"Union Station",1,428739,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041586-S2306-SATCo-Weekday-07,"Union Station",1,428753,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041587-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428753,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041588-S2306-SATCo-Weekday-07,"Union Station",1,428753,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041589-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428753,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041590-S2306-SATCo-Weekday-07,"Union Station",1,428753,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041591-S2306-SATCo-Weekday-07,"Wilbraham Big Y via Independence House",0,428753,B71476,1,1
B7,S2306-SATCo-Weekday-07,4041592-S2306-SATCo-Weekday-07,"Union Station",1,428753,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041593-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428735,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041594-S2306-SATCo-Weekday-07,"Union Station via Independence House",1,428735,B71466,1,1
B7,S2306-SATCo-Weekday-07,4041595-S2306-SATCo-Weekday-07,"Wilbraham Big Y via Independence House",0,428735,B71476,1,1
B7,S2306-SATCo-Weekday-07,4041596-S2306-SATCo-Weekday-07,"Union Station",1,428735,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041597-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428592,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041598-S2306-SATCo-Weekday-07,"Union Station",1,428592,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041599-S2306-SATCo-Weekday-07,"Wilbraham Big Y via Independence House",0,428592,B71476,1,1
B7,S2306-SATCo-Weekday-07,4041600-S2306-SATCo-Weekday-07,"Union Station",1,428592,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041601-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428602,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041602-S2306-SATCo-Weekday-07,"Union Station",1,428602,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041603-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428602,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041604-S2306-SATCo-Weekday-07,"Union Station",1,428602,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041605-S2306-SATCo-Weekday-07,"Wilbraham Big Y via Independence House",0,428602,B71476,1,1
B7,S2306-SATCo-Weekday-07,4041606-S2306-SATCo-Weekday-07,"Union Station",1,428602,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041607-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428602,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041608-S2306-SATCo-Weekday-07,"Union Station via Independence House",1,428602,B71466,1,1
B7,S2306-SATCo-Weekday-07,4041609-S2306-SATCo-Weekday-07,"Wilbraham Big Y via Independence House",0,428602,B71476,1,1
B7,S2306-SATCo-Weekday-07,4041610-S2306-SATCo-Weekday-07,"Union Station",1,428602,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041611-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428602,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041612-S2306-SATCo-Weekday-07,"Union Station",1,428602,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041613-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428602,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041614-S2306-SATCo-Weekday-07,"Union Station via Independence House",1,428602,B71466,1,1
B7,S2306-SATCo-Weekday-07,4041615-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428602,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041616-S2306-SATCo-Weekday-07,"Union Station via Independence House",1,428602,B71466,1,1
B7,S2306-SATCo-Weekday-07,4041617-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428602,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041618-S2306-SATCo-Weekday-07,"Union Station",1,428602,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041619-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428602,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041620-S2306-SATCo-Weekday-07,"Union Station",1,428602,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041621-S2306-SATCo-Weekday-07,"Union Station",1,428754,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041622-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428754,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041623-S2306-SATCo-Weekday-07,"Union Station",1,428754,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041624-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428754,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041625-S2306-SATCo-Weekday-07,"Union Station via Independence House",1,428754,B71466,1,1
B7,S2306-SATCo-Weekday-07,4041626-S2306-SATCo-Weekday-07,"Wilbraham Big Y via Independence House",0,428754,B71476,1,1
B7,S2306-SATCo-Weekday-07,4041627-S2306-SATCo-Weekday-07,"Union Station",1,428754,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041628-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428754,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041629-S2306-SATCo-Weekday-07,"Union Station via Independence House",1,428754,B71466,1,1
B7,S2306-SATCo-Weekday-07,4041630-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428754,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041631-S2306-SATCo-Weekday-07,"Union Station",1,428754,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041632-S2306-SATCo-Weekday-07,"Wilbraham Big Y via Independence House",0,428754,B71476,1,1
B7,S2306-SATCo-Weekday-07,4041633-S2306-SATCo-Weekday-07,"Union Station",1,428754,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041634-S2306-SATCo-Weekday-07,"Wilbraham Big Y via Independence House",0,428735,B71476,1,1
B7,S2306-SATCo-Weekday-07,4041635-S2306-SATCo-Weekday-07,"Union Station",1,428735,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041636-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428592,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041637-S2306-SATCo-Weekday-07,"Union Station",1,428592,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041638-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428592,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041639-S2306-SATCo-Weekday-07,"Union Station via Independence House",1,428592,B71466,1,1
B7,S2306-SATCo-Weekday-07,4041640-S2306-SATCo-Weekday-07,"Wilbraham Big Y via Independence House",0,428592,B71476,1,1
B7,S2306-SATCo-Weekday-07,4041641-S2306-SATCo-Weekday-07,"Union Station",1,428592,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041642-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428592,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041643-S2306-SATCo-Weekday-07,"Union Station",1,428592,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041644-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428735,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041645-S2306-SATCo-Weekday-07,"Union Station",1,428735,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041646-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428735,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041647-S2306-SATCo-Weekday-07,"Union Station via Independence House",1,428735,B71466,1,1
B7,S2306-SATCo-Weekday-07,4041648-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428628,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041649-S2306-SATCo-Weekday-07,"Union Station",1,428628,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041650-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428600,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041651-S2306-SATCo-Weekday-07,"Union Station via Independence House",1,428600,B71466,1,1
B7,S2306-SATCo-Weekday-07,4041652-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428620,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041653-S2306-SATCo-Weekday-07,"Union Station via Independence House",1,428620,B71466,1,1
B7,S2306-SATCo-Weekday-07,4041654-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428620,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041655-S2306-SATCo-Weekday-07,"Union Station",1,428620,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041656-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428620,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041657-S2306-SATCo-Weekday-07,"Union Station",1,428620,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041658-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428620,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041659-S2306-SATCo-Weekday-07,"Union Station",1,428620,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041660-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428755,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041661-S2306-SATCo-Weekday-07,"Union Station",1,428755,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041662-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428755,B71475,1,1
B7,S2306-SATCo-Weekday-07,4041663-S2306-SATCo-Weekday-07,"Union Station",1,428755,B71465,1,1
B7,S2306-SATCo-Weekday-07,4041664-S2306-SATCo-Weekday-07,"Wilbraham Big Y via State-Boston",0,428755,B71475,1,1
R10,S2306-SATCo-Weekday-07,4041665-S2306-SATCo-Weekday-07,"Westfield State University",1,428624,R101558,1,1
R10,S2306-SATCo-Weekday-07,4041666-S2306-SATCo-Weekday-07,"Union Station Springfield via Union St",0,428624,R101559,1,1
R10,S2306-SATCo-Weekday-07,4041667-S2306-SATCo-Weekday-07,"Westfield State University",1,428746,R101561,1,1
R10,S2306-SATCo-Weekday-07,4041668-S2306-SATCo-Weekday-07,"Union Station Springfield",0,428746,R101562,1,1
R10,S2306-SATCo-Weekday-07,4041669-S2306-SATCo-Weekday-07,"Westfield Center via Union St",1,428591,R101563,1,1
R10,S2306-SATCo-Weekday-07,4041670-S2306-SATCo-Weekday-07,"Union Station Springfield",0,428591,R101565,1,1
R10,S2306-SATCo-Weekday-07,4041671-S2306-SATCo-Weekday-07,"Westfield State University",1,428621,R101564,1,1
R10,S2306-SATCo-Weekday-07,4041672-S2306-SATCo-Weekday-07,"Union Station Springfield",0,428621,R101562,1,1
R10,S2306-SATCo-Weekday-07,4041673-S2306-SATCo-Weekday-07,"Westfield State University",1,428621,R101564,1,1
R10,S2306-SATCo-Weekday-07,4041674-S2306-SATCo-Weekday-07,"Union Station Springfield",0,428621,R101555,1,1
R10,S2306-SATCo-Weekday-07,4041675-S2306-SATCo-Weekday-07,"Westfield Center",1,428597,R101567,1,1
R10,S2306-SATCo-Weekday-07,4041676-S2306-SATCo-Weekday-07,"Union Station Springfield",0,428597,R101565,1,1
R10,S2306-SATCo-Weekday-07,4041677-S2306-SATCo-Weekday-07,"Westfield Center",1,428607,R101567,1,1
R10,S2306-SATCo-Weekday-07,4041678-S2306-SATCo-Weekday-07,"Union Station Springfield",0,428599,R101565,1,1
R10,S2306-SATCo-Weekday-07,4041679-S2306-SATCo-Weekday-07,"Westfield Center",1,428599,R101567,1,1
R10,S2306-SATCo-Weekday-07,4041680-S2306-SATCo-Weekday-07,"Union Station Springfield",0,428599,R101568,1,1
R10,S2306-SATCo-Weekday-07,4041681-S2306-SATCo-Weekday-07,"Westfield State University",1,428614,R101564,1,1
R10,S2306-SATCo-Weekday-07,4041682-S2306-SATCo-Weekday-07,"Union Station Springfield via Union St",0,428614,R101566,1,1
R10,S2306-SATCo-Weekday-07,4041683-S2306-SATCo-Weekday-07,"Westfield State University",1,428614,R101558,1,1
R10,S2306-SATCo-Weekday-07,4041684-S2306-SATCo-Weekday-07,"Union Station Springfield via Union St",0,428614,R101559,1,1
R10,S2306-SATCo-Weekday-07,4041685-S2306-SATCo-Weekday-07,"Westfield State University",1,428742,R101558,1,1
R10,S2306-SATCo-Weekday-07,4041686-S2306-SATCo-Weekday-07,"Union Station Springfield",0,428742,R101555,1,1
R10,S2306-SATCo-Weekday-07,4041687-S2306-SATCo-Weekday-07,"Westfield State Univ via Union St",1,428624,R101556,1,1
R10,S2306-SATCo-Weekday-07,4041688-S2306-SATCo-Weekday-07,"Union Station Springfield",0,428624,R101555,1,1
R10,S2306-SATCo-Weekday-07,4041689-S2306-SATCo-Weekday-07,"Westfield State University",1,428624,R101557,1,1
R10,S2306-SATCo-Weekday-07,4041690-S2306-SATCo-Weekday-07,"Union Station Springfield via Union St",0,428624,R101559,1,1
R10,S2306-SATCo-Weekday-07,4041691-S2306-SATCo-Weekday-07,"Westfield State University",1,428746,R101557,1,1
R10,S2306-SATCo-Weekday-07,4041692-S2306-SATCo-Weekday-07,"Union Station Springfield",0,428746,R101560,1,1
R10,S2306-SATCo-Weekday-07,4041693-S2306-SATCo-Weekday-07,"Westfield State University",1,428609,R101564,1,1
R10,S2306-SATCo-Weekday-07,4041694-S2306-SATCo-Weekday-07,"Union Station Springfield",0,428609,R101569,1,1
R10,S2306-SATCo-Weekday-07,4041695-S2306-SATCo-Weekday-07,"Westfield State Univ via Union St",1,428599,R101556,1,1
R10,S2306-SATCo-Weekday-07,4041696-S2306-SATCo-Weekday-07,"Union Station Springfield",0,428599,R101555,1,1
R10,S2306-SATCo-Weekday-07,4041697-S2306-SATCo-Weekday-07,"Westfield State Univ via Union St",1,428599,R101556,1,1
R10,S2306-SATCo-Weekday-07,4041698-S2306-SATCo-Weekday-07,"Union Station Springfield via Union St",0,428599,R101559,1,1
R10,S2306-SATCo-Weekday-07,4041699-S2306-SATCo-Weekday-07,"Westfield State University",1,428746,R101558,1,1
R10,S2306-SATCo-Weekday-07,4041700-S2306-SATCo-Weekday-07,"Union Station Springfield via Union St",0,428746,R101559,1,1
R10,S2306-SATCo-Weekday-07,4041701-S2306-SATCo-Weekday-07,"Westfield State University",1,428746,R101558,1,1
R10,S2306-SATCo-Weekday-07,4041702-S2306-SATCo-Weekday-07,"Union Station Springfield",0,428746,R101560,1,1
R10,S2306-SATCo-Weekday-07,4041703-S2306-SATCo-Weekday-07,"Westfield State University",1,428741,R101557,1,1
R10,S2306-SATCo-Weekday-07,4041704-S2306-SATCo-Weekday-07,"Union Station Springfield via Union St",0,428741,R101559,1,1
R10,S2306-SATCo-Weekday-07,4041705-S2306-SATCo-Weekday-07,"Westfield State University",1,428741,R101558,1,1
R10,S2306-SATCo-Weekday-07,4041706-S2306-SATCo-Weekday-07,"Union Station Springfield",0,428741,R101555,1,1
R10,S2306-SATCo-Weekday-07,4041707-S2306-SATCo-Weekday-07,"Westfield State Univ via Union St",1,428759,R101556,1,1
R10,S2306-SATCo-Weekday-07,4041708-S2306-SATCo-Weekday-07,"Union Station Springfield",0,428759,R101555,1,1
R10,S2306-SATCo-Weekday-07,4041709-S2306-SATCo-Weekday-07,"Westfield State Univ via Union St",1,428759,R101556,1,1
R10,S2306-SATCo-Weekday-07,4041710-S2306-SATCo-Weekday-07,"Union Station Springfield",0,428759,R101555,1,1
R10,S2306-SATCo-Weekday-07,4041711-S2306-SATCo-Weekday-07,"Westfield State Univ via Union St",1,428759,R101556,1,1
R10,S2306-SATCo-Weekday-07,4041712-S2306-SATCo-Weekday-07,"Union Station Springfield",0,428759,R101555,1,1
R10,S2306-SATCo-Weekday-07,4041713-S2306-SATCo-Weekday-07,"Westfield State University",1,428745,R101561,1,1
R10,S2306-SATCo-Weekday-07,4041714-S2306-SATCo-Weekday-07,"Union Station Springfield",0,428745,R101562,1,1
30,UM2223-UMTS-Weekday-78,4017421-UM2223-UMTS-Weekday-78,"Old Belchertown Road",1,426278,300785,1,1
30,UM2223-UMTS-Weekday-78,4017422-UM2223-UMTS-Weekday-78,"North Amherst",0,426278,300786,1,1
30,UM2223-UMTS-Weekday-78,4017423-UM2223-UMTS-Weekday-78,"Old Belchertown Road",1,426278,300785,1,1
30,UM2223-UMTS-Weekday-78,4017424-UM2223-UMTS-Weekday-78,"North Amherst",0,426278,300786,1,1
30,UM2223-UMTS-Weekday-78,4017425-UM2223-UMTS-Weekday-78,"Old Belchertown Road",1,426278,300785,1,1
30,UM2223-UMTS-Weekday-78,4017426-UM2223-UMTS-Weekday-78,"North Amherst",0,426278,300786,1,1
30,UM2223-UMTS-Weekday-78,4017427-UM2223-UMTS-Weekday-78,"Bus Garage via Mass Ave",1,426278,300777,1,1
30,UM2223-UMTS-Weekday-78,4017428-UM2223-UMTS-Weekday-78,"North Amherst",0,426278,300786,1,1
30,UM2223-UMTS-Weekday-78,4017429-UM2223-UMTS-Weekday-78,"Old Belchertown Road",1,426278,300785,1,1
30,UM2223-UMTS-Weekday-78,4017430-UM2223-UMTS-Weekday-78,"Old Belchertown Road",1,426278,300785,1,1
30,UM2223-UMTS-Weekday-78,4017431-UM2223-UMTS-Weekday-78,"Old Belchertown Road",1,426278,300785,1,1
30,UM2223-UMTS-Weekday-78,4017432-UM2223-UMTS-Weekday-78,"North Amherst",0,426278,300786,1,1
30,UM2223-UMTS-Weekday-78,4017433-UM2223-UMTS-Weekday-78,"North Amherst",0,426278,300786,1,1
30,UM2223-UMTS-Weekday-78,4017434-UM2223-UMTS-Weekday-78,"North Amherst",0,426278,300786,1,1
30,UM2223-UMTS-Weekday-78,4017435-UM2223-UMTS-Weekday-78,"Old Belchertown Road",1,426278,300785,1,1
30,UM2223-UMTS-Weekday-78,4017436-UM2223-UMTS-Weekday-78,"North Amherst",0,426278,300786,1,1
30,UM2223-UMTS-Weekday-78,4017437-UM2223-UMTS-Weekday-78,"Old Belchertown Road",1,426278,300785,1,1
30,UM2223-UMTS-Weekday-78,4017438-UM2223-UMTS-Weekday-78,"North Amherst",0,426278,300786,1,1
30,UM2223-UMTS-Weekday-78,4017439-UM2223-UMTS-Weekday-78,"North Amherst",0,426278,300786,1,1
30,UM2223-UMTS-Weekday-78,4017440-UM2223-UMTS-Weekday-78,"Old Belchertown Road",1,426278,300785,1,1
